researchExp,industryExp,toeflScore,greV,greQ,greA,univName,cgpaNorm
0,3,98.0,145.0,160.0,3.0,University of North Carolina Charlotte,0.829
0,0,92.0,147.0,161.0,3.0,University of North Carolina Charlotte,0.7425
0,0,104.0,149.0,163.0,3.0,University of North Carolina Charlotte,0.61
0,0,101.0,167.0,155.0,3.0,University of North Carolina Charlotte,0.75
0,0,111.0,154.0,161.0,4.0,University of North Carolina Charlotte,0.77
0,49,105.0,153.0,149.0,3.0,University of North Carolina Charlotte,0.77
0,0,104.0,152.0,159.0,3.5,University of North Carolina Charlotte,0.6544
0,0,98.0,150.0,159.0,4.0,University of North Carolina Charlotte,0.828
0,0,111.0,147.0,163.0,3.5,University of North Carolina Charlotte,0.73
0,0,86.0,157.0,153.0,3.0,University of North Carolina Charlotte,0.841
0,0,96.0,143.0,163.0,3.0,University of North Carolina Charlotte,0.77
0,0,92.0,146.0,159.0,3.0,University of North Carolina Charlotte,0.8699999999999999
0,0,87.0,138.0,157.0,3.0,University of North Carolina Charlotte,0.79
0,0,84.0,141.0,166.0,3.0,University of North Carolina Charlotte,0.71
0,0,85.0,142.0,153.0,2.5,University of North Carolina Charlotte,0.78
0,0,103.0,155.0,161.0,3.5,University of North Carolina Charlotte,0.7115
0,0,100.0,152.0,152.0,3.5,University of North Carolina Charlotte,0.68
0,0,112.0,147.0,157.0,3.0,University of North Carolina Charlotte,0.826
0,0,96.0,148.0,162.0,3.0,University of North Carolina Charlotte,0.67
0,0,101.0,153.0,161.0,3.0,University of North Carolina Charlotte,0.6
0,0,91.0,151.0,156.0,3.0,University of North Carolina Charlotte,0.6265
0,0,118.0,159.0,163.0,4.5,University of North Carolina Charlotte,0.071
0,0,92.0,152.0,155.0,3.0,University of North Carolina Charlotte,0.7023
0,0,101.0,152.0,163.0,3.5,University of North Carolina Charlotte,0.76
0,0,91.0,153.0,163.0,3.0,University of North Carolina Charlotte,0.7030000000000001
0,0,97.0,146.0,160.0,3.5,University of North Carolina Charlotte,0.0702
0,0,97.0,149.0,161.0,3.0,University of North Carolina Charlotte,0.6799999999999999
0,0,103.0,149.0,159.0,3.5,University of North Carolina Charlotte,0.7856000000000001
0,0,104.0,153.0,166.0,5.0,University of North Carolina Charlotte,0.7
0,54,113.0,152.0,162.0,3.0,University of North Carolina Charlotte,0.74
0,0,111.0,161.0,161.0,3.5,University of North Carolina Charlotte,0.74
0,0,95.0,155.0,160.0,3.0,University of North Carolina Charlotte,0.72
0,53,104.0,155.0,161.0,3.5,University of North Carolina Charlotte,0.747
0,0,105.0,153.0,165.0,3.5,University of North Carolina Charlotte,0.774
0,0,92.0,142.0,155.0,3.0,University of North Carolina Charlotte,0.73
0,0,95.0,144.0,163.0,3.0,University of North Carolina Charlotte,0.7483
0,0,91.0,146.0,160.0,2.5,University of North Carolina Charlotte,0.71
0,0,92.0,148.0,156.0,3.5,University of North Carolina Charlotte,0.7
0,0,107.0,150.0,150.0,4.0,University of North Carolina Charlotte,0.73
0,0,99.0,155.0,164.0,4.0,University of North Carolina Charlotte,0.0791999999999999
0,24,94.0,145.0,165.0,3.0,University of North Carolina Charlotte,0.64
0,0,110.0,170.0,151.0,5.0,University of North Carolina Chapel Hill,0.8143
0,0,110.0,158.0,166.0,3.0,University of North Carolina Chapel Hill,0.913
0,0,107.0,149.0,166.0,3.5,University of North Carolina Chapel Hill,0.78
0,0,110.0,163.0,166.0,3.5,University of North Carolina Chapel Hill,0.78
0,0,110.0,158.0,166.0,3.5,University of North Carolina Chapel Hill,0.71
0,0,118.0,162.0,167.0,5.5,University of North Carolina Chapel Hill,0.9925
0,0,107.0,150.0,156.0,3.5,University of North Carolina Chapel Hill,0.71
0,0,105.0,164.0,166.0,3.5,University of North Carolina Chapel Hill,0.94
0,0,117.0,162.0,163.0,4.5,University of North Carolina Chapel Hill,0.59
0,0,109.0,152.0,168.0,3.5,University of North Carolina Chapel Hill,0.88
0,0,109.0,154.0,158.0,4.0,University of North Carolina Chapel Hill,0.744
0,0,118.0,155.0,166.0,5.0,University of North Carolina Chapel Hill,0.884
0,0,111.0,146.0,170.0,4.5,University of North Carolina Chapel Hill,0.859
0,0,117.0,166.0,164.0,3.5,University of North Carolina Chapel Hill,0.853
0,0,102.0,163.0,166.0,3.0,University of North Carolina Chapel Hill,0.975
0,0,115.0,168.0,166.0,4.0,University of North Carolina Chapel Hill,0.83
0,0,114.0,161.0,163.0,5.5,University of North Carolina Chapel Hill,0.9075
0,0,100.0,153.0,166.0,3.0,University of North Carolina Chapel Hill,0.8400000000000001
0,0,119.0,166.0,164.0,5.0,University of North Carolina Chapel Hill,0.725
0,0,116.0,163.0,166.0,4.0,University of North Carolina Chapel Hill,0.98
0,0,95.0,140.0,166.0,3.0,University of Minnesota Twin Cities,0.828
0,26,109.0,145.0,168.0,3.0,University of Minnesota Twin Cities,0.897
0,0,97.0,142.0,157.0,3.5,University of Minnesota Twin Cities,0.6437
0,0,88.0,154.0,163.0,2.5,University of Minnesota Twin Cities,0.8099999999999999
0,0,98.0,165.0,164.0,3.5,University of Minnesota Twin Cities,0.877
0,0,113.0,154.0,162.0,3.5,University of Minnesota Twin Cities,0.8789999999999999
0,0,105.0,159.0,163.0,3.5,University of Minnesota Twin Cities,0.82
0,0,95.0,154.0,163.0,3.0,University of Minnesota Twin Cities,0.8759999999999999
24,40,102.0,150.0,170.0,3.5,University of Minnesota Twin Cities,0.906
0,0,106.0,148.0,165.0,3.5,University of Minnesota Twin Cities,0.6507
0,0,113.0,165.0,166.0,5.0,University of Minnesota Twin Cities,0.7088
0,0,97.0,152.0,169.0,3.5,University of Minnesota Twin Cities,0.893
0,0,110.0,154.0,168.0,3.5,University of Minnesota Twin Cities,0.8057
0,0,110.0,160.0,164.0,3.5,University of Minnesota Twin Cities,0.8800000000000001
12,24,111.0,158.0,170.0,4.5,University of Minnesota Twin Cities,0.912
0,0,111.0,164.0,161.0,3.0,University of Minnesota Twin Cities,0.865
0,0,111.0,152.0,163.0,3.5,University of Minnesota Twin Cities,0.917
0,0,92.0,156.0,164.0,3.5,University of Minnesota Twin Cities,0.92
0,0,110.0,153.0,170.0,4.0,University of Minnesota Twin Cities,0.8400000000000001
0,16,112.0,157.0,166.0,3.5,University of Minnesota Twin Cities,0.938
0,0,106.0,162.0,159.0,4.0,University of Minnesota Twin Cities,0.7368000000000001
0,0,108.0,149.0,161.0,4.5,University of Minnesota Twin Cities,0.978
0,0,107.0,146.0,161.0,3.5,University of Minnesota Twin Cities,0.7646
0,0,102.0,154.0,163.0,3.0,University of Minnesota Twin Cities,0.76
0,0,111.0,159.0,164.0,4.5,University of Minnesota Twin Cities,0.741
0,0,116.0,158.0,170.0,4.0,University of Minnesota Twin Cities,0.852
0,0,107.0,162.0,166.0,4.0,University of Minnesota Twin Cities,0.77
0,0,111.0,160.0,166.0,3.5,University of Minnesota Twin Cities,0.78
0,0,110.0,161.0,161.0,4.0,University of Minnesota Twin Cities,0.8
0,0,109.0,157.0,165.0,3.5,University of Minnesota Twin Cities,0.73
0,0,100.0,156.0,166.0,3.0,University of Minnesota Twin Cities,0.61
0,0,106.0,152.0,164.0,3.0,University of Minnesota Twin Cities,0.85
2,0,118.0,160.0,168.0,4.0,University of Minnesota Twin Cities,0.949
0,0,106.0,147.0,164.0,4.0,University of Minnesota Twin Cities,0.7403
0,0,103.0,156.0,166.0,3.5,University of Minnesota Twin Cities,0.8220000000000001
0,0,100.0,160.0,164.0,3.5,University of Minnesota Twin Cities,0.917
0,0,116.0,154.0,166.0,4.0,University of Minnesota Twin Cities,0.69
0,0,97.0,149.0,160.0,3.5,University of Minnesota Twin Cities,0.929
0,0,106.0,162.0,166.0,3.0,University of Minnesota Twin Cities,0.9
0,0,112.0,156.0,164.0,3.5,University of Minnesota Twin Cities,0.943
0,0,111.0,162.0,166.0,4.0,University of Minnesota Twin Cities,0.902
0,0,97.0,162.0,166.0,3.5,University of Minnesota Twin Cities,0.8220000000000001
0,0,108.0,146.0,166.0,3.5,University of Minnesota Twin Cities,0.7890999999999999
0,0,113.0,162.0,155.0,3.0,University of Minnesota Twin Cities,0.73
0,0,115.0,160.0,163.0,4.0,University of Minnesota Twin Cities,0.9157
0,0,112.0,153.0,163.0,3.0,University of Minnesota Twin Cities,0.8859999999999999
0,0,112.0,158.0,162.0,4.0,University of Minnesota Twin Cities,0.81
0,0,107.0,156.0,166.0,4.0,University of Minnesota Twin Cities,0.7202
0,0,106.0,147.0,163.0,3.5,University of Minnesota Twin Cities,0.901
0,0,82.0,147.0,168.0,3.5,University of Minnesota Twin Cities,0.931
0,0,92.0,160.0,161.0,3.0,University of Minnesota Twin Cities,0.82
0,0,112.0,154.0,166.0,4.5,University of Minnesota Twin Cities,0.75
0,0,112.0,156.0,163.0,4.5,University of Minnesota Twin Cities,0.84
0,0,109.0,165.0,163.0,4.0,University of Minnesota Twin Cities,0.875
0,0,105.0,149.0,166.0,3.0,University of Minnesota Twin Cities,0.081
0,12,110.0,153.0,167.0,3.5,University of Minnesota Twin Cities,0.8846999999999999
0,36,107.0,155.0,164.0,4.0,University of Minnesota Twin Cities,0.942
0,0,113.0,165.0,166.0,3.5,University of Minnesota Twin Cities,0.861
0,30,97.0,150.0,169.0,3.5,University of Minnesota Twin Cities,0.792
0,0,113.0,159.0,170.0,4.5,University of Minnesota Twin Cities,0.91
0,0,102.0,162.0,166.0,3.0,University of Minnesota Twin Cities,0.973
0,0,113.0,155.0,170.0,4.0,University of Minnesota Twin Cities,0.6799999999999999
0,0,93.0,149.0,163.0,3.5,University of Minnesota Twin Cities,0.074
0,0,107.0,156.0,161.0,3.5,University of Minnesota Twin Cities,0.8800000000000001
0,0,100.0,154.0,163.0,4.0,University of Minnesota Twin Cities,0.935
0,0,110.0,158.0,166.0,3.0,University of Minnesota Twin Cities,0.913
0,0,101.0,152.0,163.0,3.5,University of Minnesota Twin Cities,0.852
0,0,108.0,153.0,167.0,3.5,University of Minnesota Twin Cities,0.938
0,0,115.0,164.0,166.0,4.0,University of Minnesota Twin Cities,0.8130000000000001
0,0,109.0,157.0,166.0,3.0,University of Minnesota Twin Cities,0.914
0,36,102.0,145.0,162.0,4.0,University of Minnesota Twin Cities,0.924
0,0,119.0,157.0,166.0,4.0,University of Minnesota Twin Cities,0.8480000000000001
0,0,112.0,157.0,163.0,4.0,University of Minnesota Twin Cities,0.91
0,0,102.0,158.0,163.0,4.0,University of Minnesota Twin Cities,0.8
0,0,90.0,162.0,164.0,3.0,University of Minnesota Twin Cities,0.91
0,0,114.0,160.0,166.0,4.0,University of Minnesota Twin Cities,0.89
0,0,116.0,158.0,166.0,3.5,University of Minnesota Twin Cities,0.8560000000000001
0,0,111.0,167.0,166.0,4.5,University of Minnesota Twin Cities,0.859
0,0,92.0,148.0,150.0,4.0,University of Minnesota Twin Cities,0.79
0,0,103.0,156.0,166.0,3.5,University of Minnesota Twin Cities,0.845
0,0,116.0,153.0,166.0,5.0,University of Minnesota Twin Cities,0.844
0,0,110.0,160.0,161.0,4.0,University of Minnesota Twin Cities,0.8380000000000001
0,0,106.0,156.0,166.0,3.5,University of Minnesota Twin Cities,0.86
0,0,109.0,164.0,169.0,4.0,University of Minnesota Twin Cities,0.923
0,0,96.0,148.0,164.0,3.5,University of Minnesota Twin Cities,0.905
0,30,114.0,153.0,170.0,4.5,University of Minnesota Twin Cities,0.75
0,0,112.0,165.0,166.0,4.0,University of Minnesota Twin Cities,0.979
0,0,102.0,153.0,164.0,3.0,University of Minnesota Twin Cities,0.7642
0,0,105.0,154.0,168.0,3.5,University of Minnesota Twin Cities,0.943
0,0,105.0,161.0,165.0,3.0,University of Minnesota Twin Cities,0.87
0,0,93.0,153.0,163.0,3.5,University of Minnesota Twin Cities,0.79
0,0,97.0,152.0,164.0,3.0,University of Minnesota Twin Cities,0.0938
0,0,114.0,168.0,166.0,3.5,University of Minnesota Twin Cities,0.866
0,0,114.0,154.0,170.0,4.0,University of Minnesota Twin Cities,0.953
0,0,108.0,157.0,166.0,4.0,University of Minnesota Twin Cities,0.916
0,0,119.0,164.0,164.0,4.0,University of Minnesota Twin Cities,0.7969999999999999
0,0,116.0,161.0,168.0,4.5,University of Minnesota Twin Cities,0.8710000000000001
0,0,111.0,154.0,169.0,3.5,University of Minnesota Twin Cities,0.94
0,0,87.0,158.0,166.0,3.0,University of Minnesota Twin Cities,0.957
0,0,110.0,154.0,166.0,4.5,University of Minnesota Twin Cities,0.76
0,0,104.0,159.0,164.0,3.0,University of Minnesota Twin Cities,0.86
0,0,100.0,160.0,163.0,3.5,University of Minnesota Twin Cities,0.7809999999999999
0,0,110.0,157.0,157.0,4.0,University of Minnesota Twin Cities,0.69
0,0,109.0,157.0,161.0,4.0,University of Minnesota Twin Cities,0.8779999999999999
0,0,113.0,151.0,163.0,4.5,University of Minnesota Twin Cities,0.952
0,0,105.0,154.0,165.0,3.5,University of Minnesota Twin Cities,0.91
0,0,107.0,149.0,161.0,3.5,University of Minnesota Twin Cities,0.84
0,0,113.0,158.0,164.0,3.5,University of Minnesota Twin Cities,0.81
0,0,108.0,157.0,163.0,3.5,University of Minnesota Twin Cities,0.902
0,0,110.0,157.0,163.0,3.0,University of Minnesota Twin Cities,0.8699999999999999
0,0,109.0,162.0,164.0,4.5,University of Minnesota Twin Cities,0.918
0,0,114.0,154.0,164.0,4.0,University of Minnesota Twin Cities,0.945
0,0,115.0,154.0,166.0,3.5,University of Minnesota Twin Cities,0.842
0,0,110.0,156.0,166.0,3.5,University of Minnesota Twin Cities,0.83
0,0,116.0,167.0,170.0,4.0,University of Minnesota Twin Cities,0.947
0,0,109.0,160.0,163.0,4.0,University of Minnesota Twin Cities,0.0776999999999999
0,0,102.0,158.0,158.0,3.0,University of Minnesota Twin Cities,0.8619999999999999
24,36,94.0,156.0,162.0,2.5,University of Minnesota Twin Cities,0.845
0,0,111.0,154.0,164.0,3.5,University of Minnesota Twin Cities,0.91
0,0,110.0,159.0,167.0,5.5,University of Minnesota Twin Cities,0.861
0,0,114.0,156.0,166.0,4.5,University of Minnesota Twin Cities,0.8865000000000001
0,0,113.0,162.0,166.0,5.0,University of Minnesota Twin Cities,0.8539999999999999
0,0,92.0,152.0,166.0,3.0,University of Minnesota Twin Cities,0.7585999999999999
0,0,108.0,155.0,161.0,3.5,University of Minnesota Twin Cities,0.92
0,0,109.0,152.0,166.0,3.5,University of Minnesota Twin Cities,0.931
0,0,117.0,164.0,166.0,5.5,University of Minnesota Twin Cities,0.8619999999999999
0,0,110.0,161.0,166.0,4.0,University of Minnesota Twin Cities,0.899
0,0,106.0,152.0,170.0,3.0,University of Minnesota Twin Cities,0.8311
0,0,113.0,157.0,157.0,4.0,University of Minnesota Twin Cities,0.9
0,41,117.0,158.0,167.0,5.0,University of Minnesota Twin Cities,0.82
0,0,112.0,162.0,169.0,5.0,University of Minnesota Twin Cities,0.922
0,0,109.0,156.0,166.0,3.5,University of Minnesota Twin Cities,0.89
0,0,110.0,163.0,166.0,4.5,University of Minnesota Twin Cities,0.7559999999999999
0,0,102.0,159.0,166.0,3.0,University of Minnesota Twin Cities,0.902
0,0,103.0,152.0,168.0,3.0,University of Minnesota Twin Cities,0.88
0,0,115.0,154.0,170.0,4.0,University of Minnesota Twin Cities,0.8099999999999999
0,0,114.0,163.0,164.0,4.5,University of Minnesota Twin Cities,0.913
0,0,105.0,159.0,164.0,5.0,University of Minnesota Twin Cities,0.7567
0,0,97.0,161.0,164.0,3.0,University of Minnesota Twin Cities,0.8800000000000001
0,0,91.0,148.0,163.0,3.0,University of Minnesota Twin Cities,0.8220000000000001
0,0,110.0,157.0,168.0,3.5,University of Minnesota Twin Cities,0.91
0,0,100.0,160.0,159.0,3.5,University of Minnesota Twin Cities,0.861
0,0,110.0,159.0,163.0,5.0,University of Minnesota Twin Cities,0.7
0,0,103.0,158.0,166.0,4.0,University of Minnesota Twin Cities,0.652
0,0,116.0,160.0,164.0,4.0,University of Minnesota Twin Cities,0.865
0,0,102.0,160.0,166.0,3.5,University of Minnesota Twin Cities,0.853
0,0,108.0,160.0,158.0,4.0,University of Minnesota Twin Cities,0.8699999999999999
0,0,110.0,158.0,166.0,4.0,University of Minnesota Twin Cities,0.8119999999999999
0,0,108.0,154.0,163.0,3.5,University of Minnesota Twin Cities,0.917
0,0,112.0,154.0,165.0,3.0,University of Minnesota Twin Cities,0.85
4,7,111.0,158.0,170.0,3.5,University of Minnesota Twin Cities,0.9225
0,0,104.0,164.0,166.0,3.5,University of Minnesota Twin Cities,0.881
0,0,99.0,159.0,164.0,4.0,University of Minnesota Twin Cities,0.837
0,0,98.0,159.0,161.0,5.0,University of Minnesota Twin Cities,0.842
2,9,114.0,155.0,165.0,4.5,University of Minnesota Twin Cities,0.8460000000000001
0,0,106.0,153.0,170.0,4.0,University of Minnesota Twin Cities,0.8300000000000001
0,0,111.0,162.0,166.0,4.0,University of Minnesota Twin Cities,0.8779999999999999
0,0,114.0,152.0,166.0,3.0,University of Minnesota Twin Cities,0.891
0,21,119.0,161.0,170.0,4.0,University of Minnesota Twin Cities,0.89
0,0,90.0,142.0,168.0,3.0,University of Minnesota Twin Cities,0.8140000000000001
0,0,109.0,149.0,159.0,4.0,University of Minnesota Twin Cities,0.792
0,0,112.0,160.0,161.0,3.5,University of Minnesota Twin Cities,0.827
0,12,114.0,156.0,168.0,4.5,University of Minnesota Twin Cities,0.7735
0,0,86.0,151.0,160.0,3.0,University of Minnesota Twin Cities,0.91
0,0,100.0,152.0,164.0,3.0,University of Minnesota Twin Cities,0.87
0,0,104.0,166.0,158.0,4.0,University of Minnesota Twin Cities,0.77
0,0,100.0,153.0,169.0,3.5,University of Minnesota Twin Cities,0.8779999999999999
0,0,103.0,154.0,163.0,3.0,University of Minnesota Twin Cities,0.8800000000000001
0,0,109.0,162.0,166.0,3.0,University of Minnesota Twin Cities,0.773
0,0,111.0,152.0,158.0,4.0,University of Minnesota Twin Cities,0.915
0,0,115.0,156.0,168.0,3.5,University of Minnesota Twin Cities,0.8640000000000001
0,0,105.0,149.0,166.0,3.0,University of Minnesota Twin Cities,0.982
0,0,87.0,143.0,159.0,3.0,University of Minnesota Twin Cities,0.95
0,0,98.0,156.0,168.0,3.0,University of Minnesota Twin Cities,0.81
0,0,104.0,164.0,160.0,3.0,University of Minnesota Twin Cities,0.88
0,0,114.0,164.0,163.0,3.0,University of Minnesota Twin Cities,0.71
0,0,119.0,158.0,158.0,4.0,University of Minnesota Twin Cities,0.7
0,0,106.0,160.0,166.0,3.5,University of Minnesota Twin Cities,0.741
0,0,108.0,154.0,158.0,3.5,University of Minnesota Twin Cities,0.705
0,0,104.0,162.0,166.0,4.0,University of Minnesota Twin Cities,0.902
0,0,108.0,156.0,155.0,4.5,University of Minnesota Twin Cities,0.86
0,0,107.0,164.0,159.0,3.5,University of Minnesota Twin Cities,0.81
0,0,95.0,146.0,167.0,3.5,University of Minnesota Twin Cities,0.76
6,0,111.0,155.0,168.0,4.0,University of Minnesota Twin Cities,0.918
0,0,112.0,158.0,166.0,4.0,University of Minnesota Twin Cities,0.91
0,0,112.0,156.0,160.0,3.0,University of Minnesota Twin Cities,0.71
0,0,102.0,165.0,164.0,4.0,University of Minnesota Twin Cities,0.874
0,12,103.0,161.0,167.0,3.0,University of Minnesota Twin Cities,0.938
0,0,114.0,163.0,166.0,3.5,University of Minnesota Twin Cities,0.8109999999999999
0,0,106.0,165.0,166.0,3.0,University of Minnesota Twin Cities,0.8370000000000001
0,0,111.0,164.0,166.0,3.5,University of Minnesota Twin Cities,0.967
0,0,108.0,153.0,168.0,3.5,University of Minnesota Twin Cities,0.874
0,0,108.0,161.0,165.0,3.5,University of Minnesota Twin Cities,0.899
0,0,114.0,149.0,160.0,4.0,University of Minnesota Twin Cities,0.904
0,14,112.0,157.0,170.0,3.5,University of Minnesota Twin Cities,0.8400000000000001
0,0,107.0,146.0,163.0,3.5,University of Minnesota Twin Cities,0.924
0,0,111.0,164.0,161.0,3.0,University of Minnesota Twin Cities,0.873
0,0,100.0,160.0,163.0,3.5,University of Minnesota Twin Cities,0.934
0,0,109.0,150.0,168.0,4.0,University of Minnesota Twin Cities,0.93
